"filename", "language", "HTML", "Markdown", "XML", "JavaScript", "CSS", "comment", "blank", "total"
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghana.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ghanaWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guinea.html", "HTML", 158, 0, 0, 0, 0, 8, 3, 169
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissau.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBissauWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaBooks.html", "HTML", 76, 0, 0, 0, 0, 8, 2, 86
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\guineaWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\1 hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\1.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\2 hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\2.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\3 hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\3.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\4 hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\4.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\5 hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\5.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\6 hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\6.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African culture.svg", "XML", 0, 0, 44, 0, 0, 0, 1, 45
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African documentaries.svg", "XML", 0, 0, 39, 0, 0, 0, 1, 40
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African food.svg", "XML", 0, 0, 39, 0, 0, 0, 1, 40
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African historical sites.svg", "XML", 0, 0, 29, 0, 0, 0, 1, 30
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African natural resources.svg", "XML", 0, 0, 39, 0, 0, 0, 1, 40
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African podcasts (1).svg", "XML", 0, 0, 29, 0, 0, 0, 1, 30
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African podcasts.svg", "XML", 0, 0, 29, 0, 0, 0, 1, 30
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African poets.svg", "XML", 0, 0, 22, 0, 0, 0, 1, 23
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African proverbs.svg", "XML", 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African quotes.svg", "XML", 0, 0, 26, 0, 0, 0, 1, 27
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\African writers.svg", "XML", 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\AfroTada with shadow small.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\AfroTada with shadow.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\AfroTada with text and shadow.svg", "XML", 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Algeria.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Angola flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Benin flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Books.svg", "XML", 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Botswana flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\BurkinaFaso flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Burundi flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Cameroon flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Cape verde flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Chad flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Coming soon normal.svg", "XML", 0, 0, 81, 0, 0, 0, 7, 88
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Coming soon svg.svg", "XML", 0, 0, 58, 0, 0, 0, 1, 59
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Comoros flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Côté D'Ivoire flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Democratic Republic of the Congo flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Djibouti flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Egypt flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Ellipse 34.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Equatorial Guinea.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Eritrea.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Ethiopia.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\First page hover.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\First page.svg", "XML", 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Gabon flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Gambia flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Ghana.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Guinea flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Guinea-bissau flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Hamburger menu.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Icon awesome-facebook.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Icon awesome-twitter.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Icon material-switch (1).svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Icon material-switch.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Icon simple-instagram.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Kenya flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Last page hover.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Last page.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Lesotho.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Liberia flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Line 32.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Line 34.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Madagascar flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Mali.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Mauritania flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Mauritius flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Morocco flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Mozambique.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Namibia flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Next page hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Next page.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Nigeria flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Page-1.svg", "XML", 0, 0, 29, 0, 0, 0, 1, 30
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Previous page hover.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Previous page.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Rwanda flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Search icon.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Seychelles flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Sierra Leone flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Somalia.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\South Africa flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\South Sudan flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Sub.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Sudan flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Sénégal flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Tanzania flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Togo flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Tunisia flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Uganda flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Zambia.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\Zimbabwe.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanBooks.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanCulture.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanDocumentaries.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanFood.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanHistoricalSites.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanNaturalResources.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanPodcasts.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanPoets.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanProverbs.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanQuotes.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanUniversities.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\africanWriters.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\afrotadaLogo.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\algeriaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\angolaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\arrow-right.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\beninFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\botswanaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\burkinafasoFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\burundiFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\cameroonFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\capeverdeFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\central African Republic flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\centralafricanrepublicFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\chadFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\circled up arrow.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\close.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\comorosFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\coted'ivoireFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\djiboutiFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\drcongoFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\education.svg", "XML", 0, 0, 35, 0, 0, 0, 1, 36
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\egyptFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\equatorialguineaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\eritreaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\eswatini flag.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\eswatiniFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\ethiopiaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\female.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\gabonFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\gambiaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\ghanaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\guineaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\guineabissauFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\kenyaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\kinini.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\lesothoFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\lewis.svg", "XML", 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\img\liberiaFlag.svg", "XML", 0, 0, 13, 0, 0, 0, 1, 14
